,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,days_in_waiting_list,different_room_assigned,is_canceled
8274,397,2016,39,21,0,False,False
8275,397,2016,39,21,0,False,False
8279,397,2016,39,21,0,False,False
8280,397,2016,39,21,0,True,False
8281,397,2016,39,21,0,False,False
8282,343,2016,39,21,0,False,False
8285,397,2016,39,21,0,False,False
8286,397,2016,39,21,0,False,False
8287,343,2016,39,21,0,True,False
8288,343,2016,39,21,0,False,False
8289,343,2016,39,21,0,False,False
8290,343,2016,39,21,0,False,False
8291,119,2016,39,21,0,False,True
8292,168,2016,39,21,0,False,True
8293,202,2016,39,21,0,False,True
8294,197,2016,39,21,0,False,True
8295,197,2016,39,21,0,False,True
8296,197,2016,39,21,0,False,True
8297,197,2016,39,21,0,False,True
8298,197,2016,39,21,0,False,True
8299,197,2016,39,21,0,False,True
8300,181,2016,39,21,0,False,True
8301,329,2016,39,21,0,False,False
8302,164,2016,39,21,0,False,True
8303,260,2016,39,21,0,False,True
8304,397,2016,39,21,0,False,False
8305,397,2016,39,21,0,False,False
8306,397,2016,39,21,0,False,False
8312,397,2016,39,21,0,False,False
8313,397,2016,39,21,0,False,True
8314,397,2016,39,21,0,False,False
8317,343,2016,39,21,0,True,False
8318,343,2016,39,21,0,True,False
8319,343,2016,39,21,0,False,False
8320,343,2016,39,21,0,False,False
8321,397,2016,39,21,0,False,False
8322,397,2016,39,21,0,False,False
8325,96,2016,39,21,0,False,True
8326,343,2016,39,21,0,True,False
8327,343,2016,39,21,0,True,False
8328,397,2016,39,21,0,False,False
8329,397,2016,39,21,0,False,False
8333,18,2016,39,22,0,False,True
8334,232,2016,39,22,0,False,True
8335,18,2016,39,22,0,False,True
8336,14,2016,39,22,0,False,True
8337,18,2016,39,22,0,False,True
8338,22,2016,39,22,0,False,True
8339,174,2016,39,22,0,False,True
8340,191,2016,39,22,0,False,True
8341,195,2016,39,22,0,True,True
8342,191,2016,39,22,0,False,True
8343,13,2016,39,22,0,False,True
8344,42,2016,39,23,0,False,True
8345,27,2016,39,23,0,False,True
8346,27,2016,39,23,0,False,True
8347,41,2016,39,23,0,False,True
8348,63,2016,39,23,0,False,True
8349,39,2016,39,23,0,False,True
8350,38,2016,39,23,0,False,True
8351,29,2016,39,23,0,False,True
8352,31,2016,39,23,0,False,True
8353,44,2016,39,23,0,False,True
8354,36,2016,39,23,0,False,True
8355,197,2016,39,23,0,False,True
8356,44,2016,39,23,0,False,True
8357,168,2016,39,23,0,False,True
8358,338,2016,39,23,0,False,False
8359,177,2016,39,23,0,False,True
8360,63,2016,39,23,0,False,True
8361,155,2016,39,23,0,False,True
8362,168,2016,39,23,0,False,True
8364,22,2016,39,24,0,False,True
8365,289,2016,39,24,0,False,True
8366,289,2016,39,24,0,False,True
8367,2,2016,39,24,0,False,True
8368,289,2016,39,24,0,False,True
8369,2,2016,39,24,0,False,True
8370,289,2016,39,24,0,False,True
8371,289,2016,39,24,0,False,True
8372,289,2016,39,24,0,False,True
8373,289,2016,39,24,0,False,True
8374,176,2016,39,24,0,False,True
8375,289,2016,39,24,0,False,True
8376,23,2016,39,24,0,False,True
8377,56,2016,39,24,0,False,True
8378,29,2016,40,25,0,False,True
8379,49,2016,40,25,0,False,True
8380,29,2016,40,25,0,False,True
8381,19,2016,40,25,0,False,True
8382,71,2016,40,25,0,False,True
8383,70,2016,40,25,0,False,True
8384,20,2016,40,25,0,False,True
8385,140,2016,40,25,0,False,True
8386,344,2016,40,25,0,False,False
8387,344,2016,40,25,0,False,False
8388,310,2016,40,25,0,False,True
8389,20,2016,40,26,0,False,True
8390,14,2016,40,26,0,False,True
8391,56,2016,40,26,0,False,True
8392,53,2016,40,26,0,False,True
8393,177,2016,40,26,0,False,True
8394,44,2016,40,26,0,False,True
8395,542,2016,40,26,0,False,False
8397,542,2016,40,26,0,False,False
8398,347,2016,40,26,0,True,True
8399,542,2016,40,26,0,False,False
8400,542,2016,40,26,0,False,False
8401,168,2016,40,26,0,False,True
8402,339,2016,40,26,0,False,True
8403,339,2016,40,26,0,False,True
8404,339,2016,40,26,0,False,True
8405,339,2016,40,26,0,False,True
8406,339,2016,40,26,0,False,True
8407,339,2016,40,26,0,False,True
8408,339,2016,40,26,0,False,True
8409,339,2016,40,26,0,False,True
8410,339,2016,40,26,0,False,True
8411,339,2016,40,26,0,False,True
8412,339,2016,40,26,0,False,True
8413,339,2016,40,26,0,False,True
8414,339,2016,40,26,0,False,True
8415,339,2016,40,26,0,False,True
8416,339,2016,40,26,0,False,True
8417,333,2016,40,26,0,False,False
8418,354,2016,40,26,0,False,False
8419,542,2016,40,26,0,True,False
8420,137,2016,40,26,0,False,True
8421,542,2016,40,26,0,False,False
8422,542,2016,40,26,0,False,False
8423,542,2016,40,26,0,True,False
8424,98,2016,40,26,0,False,True
8425,542,2016,40,26,0,False,False
8426,143,2016,40,26,0,False,True
8427,333,2016,40,26,0,True,False
8428,542,2016,40,26,0,True,False
8429,168,2016,40,26,0,False,True
8430,148,2016,40,26,0,False,True
8431,36,2016,40,27,0,False,True
8432,129,2016,40,27,0,False,True
8433,167,2016,40,27,0,False,True
8434,173,2016,40,27,0,False,True
8435,167,2016,40,27,0,False,True
8436,173,2016,40,27,0,False,True
8437,342,2016,40,27,0,False,False
8438,342,2016,40,27,0,False,False
8439,96,2016,40,28,0,False,True
8440,98,2016,40,28,0,False,True
8441,131,2016,40,28,0,False,True
8442,63,2016,40,28,0,False,True
8443,63,2016,40,28,0,False,True
8444,63,2016,40,28,0,False,True
8445,63,2016,40,28,0,False,True
8446,229,2016,40,28,0,False,True
8447,263,2016,40,28,0,False,True
8449,161,2016,40,29,0,False,True
8450,136,2016,40,29,0,False,True
8451,94,2016,40,29,0,False,True
8452,342,2016,40,29,0,False,False
8453,69,2016,40,30,0,False,True
8454,14,2016,40,30,0,False,True
8455,55,2016,40,30,0,False,True
8456,231,2016,40,30,0,False,True
8457,231,2016,40,30,0,False,True
8458,231,2016,40,30,0,False,True
8459,20,2016,40,30,0,False,True
8460,231,2016,40,30,0,False,True
8461,231,2016,40,30,0,False,True
8462,231,2016,40,30,0,False,True
8463,58,2016,40,30,0,False,True
8464,231,2016,40,30,0,False,True
8465,231,2016,40,30,0,False,True
8466,231,2016,40,30,0,False,True
8467,231,2016,40,30,0,False,True
8468,231,2016,40,30,0,False,True
8469,231,2016,40,30,0,False,True
8470,231,2016,40,30,0,False,True
8471,231,2016,40,30,0,True,True
8472,132,2016,40,30,0,False,True
8473,48,2016,40,30,0,False,True
8474,35,2016,40,30,0,False,True
8475,24,2016,40,30,0,False,True
8476,174,2016,40,30,0,False,True
8477,101,2016,40,30,0,False,True
8478,184,2016,40,30,0,False,True
8479,71,2016,40,30,0,False,True
8480,71,2016,40,30,0,False,True
8481,269,2016,40,30,0,False,True
8482,65,2016,40,1,0,False,True
8483,24,2016,40,1,0,False,True
8484,65,2016,40,1,0,False,True
8485,157,2016,40,1,0,False,True
8486,157,2016,40,1,0,False,True
8487,157,2016,40,1,0,False,True
8488,157,2016,40,1,0,False,True
8489,207,2016,40,1,0,False,True
8490,157,2016,40,1,0,False,True
8491,157,2016,40,1,0,False,True
8492,157,2016,40,1,0,False,True
8493,157,2016,40,1,0,False,True
8494,157,2016,40,1,0,False,True
8495,157,2016,40,1,0,False,True
8496,157,2016,40,1,0,False,True
8497,157,2016,40,1,0,False,True
8498,157,2016,40,1,0,False,True
8499,157,2016,40,1,0,False,True
8500,157,2016,40,1,0,False,True
8501,157,2016,40,1,0,False,True
8502,48,2016,40,1,0,False,True
8503,68,2016,40,1,0,False,True
8504,319,2016,40,1,0,True,True
8505,403,2016,40,1,0,False,True
8506,403,2016,40,1,0,False,True
8507,19,2016,41,2,0,False,True
8508,243,2016,41,2,0,False,True
8509,158,2016,41,2,0,False,True
8510,166,2016,41,2,0,False,True
8511,14,2016,41,2,0,False,True
8512,258,2016,41,2,0,False,True
8513,103,2016,41,3,0,False,True
8514,67,2016,41,3,0,False,True
8515,142,2016,41,3,0,False,True
8516,186,2016,41,3,0,False,True
8517,141,2016,41,3,0,False,True
8518,160,2016,41,3,0,False,True
8519,86,2016,41,3,0,False,True
8520,113,2016,41,3,0,False,True
8521,181,2016,41,3,0,False,True
8522,235,2016,41,3,0,False,True
8523,182,2016,41,3,0,False,True
8524,55,2016,41,3,0,False,True
8525,55,2016,41,3,0,False,True
8526,341,2016,41,3,0,False,False
8527,65,2016,41,4,0,False,True
8528,65,2016,41,4,0,False,True
8529,169,2016,41,4,0,False,True
8530,149,2016,41,4,0,False,True
8531,65,2016,41,4,0,False,True
8532,65,2016,41,4,0,False,True
8533,64,2016,41,4,0,False,True
8534,13,2016,41,5,0,False,True
8535,157,2016,41,5,0,False,True
8536,29,2016,41,5,0,False,True
8537,180,2016,41,5,0,False,True
8538,59,2016,41,5,0,False,True
8542,198,2016,41,5,0,False,True
8543,198,2016,41,5,0,False,True
8544,198,2016,41,5,0,False,True
8545,261,2016,41,6,0,False,True
8546,383,2016,41,6,0,True,False
8547,383,2016,41,6,0,True,False
8548,59,2016,41,6,0,False,True
8549,383,2016,41,6,0,True,False
8550,383,2016,41,6,0,True,False
8551,383,2016,41,6,0,False,False
8552,383,2016,41,6,0,False,False
8553,59,2016,41,6,0,False,True
8554,383,2016,41,6,0,True,False
8555,383,2016,41,6,0,True,False
8556,383,2016,41,6,0,False,False
8557,383,2016,41,6,0,True,False
8558,383,2016,41,6,0,True,False
8559,383,2016,41,6,0,False,False
8560,383,2016,41,6,0,False,False
8561,383,2016,41,6,0,False,False
8562,383,2016,41,6,0,False,False
8563,383,2016,41,6,0,True,False
8564,59,2016,41,6,0,False,True
8565,383,2016,41,6,0,False,False
8566,383,2016,41,6,0,False,False
8567,383,2016,41,6,0,False,False
8568,383,2016,41,6,0,True,False
8569,383,2016,41,6,0,True,False
8570,383,2016,41,6,0,True,False
8571,383,2016,41,6,0,False,False
8572,383,2016,41,6,0,True,False
8573,383,2016,41,6,0,False,True
8574,383,2016,41,6,0,False,True
8575,383,2016,41,6,0,False,True
8576,383,2016,41,6,0,False,True
8577,383,2016,41,6,0,False,True
8578,383,2016,41,6,0,True,False
8579,383,2016,41,6,0,False,False
8580,383,2016,41,6,0,False,True
8581,383,2016,41,6,0,False,True
8582,383,2016,41,6,0,False,True
8583,383,2016,41,6,0,False,True
8584,383,2016,41,6,0,False,True
8585,383,2016,41,6,0,False,True
8586,383,2016,41,6,0,False,True
8587,383,2016,41,6,0,False,True
8588,67,2016,41,6,0,False,True
8589,383,2016,41,6,0,False,True
8590,383,2016,41,6,0,False,True
8591,383,2016,41,6,0,False,True
8592,383,2016,41,6,0,False,True
8593,383,2016,41,6,0,False,True
8594,383,2016,41,6,0,False,True
8595,383,2016,41,6,0,False,True
8596,383,2016,41,6,0,False,True
8597,383,2016,41,6,0,False,True
8598,383,2016,41,6,0,False,True
8599,383,2016,41,6,0,False,True
8600,383,2016,41,6,0,False,True
8601,94,2016,41,6,0,False,True
8602,239,2016,41,6,0,False,True
8603,384,2016,41,7,0,True,False
8606,60,2016,41,7,0,False,True
8607,40,2016,41,7,0,False,True
8608,183,2016,41,7,0,False,True
8610,181,2016,41,7,0,False,True
8612,40,2016,41,7,0,False,True
8613,385,2016,41,8,0,False,True
8614,151,2016,41,8,0,False,True
8615,151,2016,41,8,0,False,True
8616,151,2016,41,8,0,False,True
8617,393,2016,41,8,0,False,True
8618,393,2016,41,8,0,False,True
8619,393,2016,41,8,0,False,True
8620,393,2016,41,8,0,False,True
8621,393,2016,41,8,0,False,True
8622,393,2016,41,8,0,False,True
8623,393,2016,41,8,0,False,True
8624,393,2016,41,8,0,False,True
8625,393,2016,41,8,0,False,True
8626,393,2016,41,8,0,False,True
8627,393,2016,41,8,0,False,True
8628,393,2016,41,8,0,False,True
8629,393,2016,41,8,0,False,True
8630,393,2016,41,8,0,False,True
8631,393,2016,41,8,0,False,True
8632,393,2016,41,8,0,False,True
8633,393,2016,41,8,0,False,True
8634,393,2016,41,8,0,False,True
8635,393,2016,41,8,0,False,True
8637,393,2016,41,8,0,False,True
8638,393,2016,41,8,0,False,True
8639,56,2016,41,8,0,False,True
8640,393,2016,41,8,0,False,True
8641,393,2016,41,8,0,False,True
8642,393,2016,41,8,0,False,True
8643,393,2016,41,8,0,False,True
8644,393,2016,41,8,0,False,True
8645,393,2016,41,8,0,False,True
8646,393,2016,41,8,0,False,True
8647,151,2016,41,8,0,False,True
8648,151,2016,41,8,0,False,True
8649,134,2016,41,8,0,False,True
8650,48,2016,41,8,0,False,True
8651,315,2016,41,8,0,False,True
8655,368,2016,41,8,0,False,True
8689,92,2016,42,9,0,False,True
8691,184,2016,42,9,0,False,True
8693,337,2016,42,9,101,False,False
8694,337,2016,42,9,101,False,False
8695,337,2016,42,9,101,False,False
8696,337,2016,42,9,101,True,False
8697,337,2016,42,9,101,False,False
8698,337,2016,42,9,101,False,False
8699,337,2016,42,9,101,False,False
8700,337,2016,42,9,101,True,False
8701,337,2016,42,9,101,False,False
8702,337,2016,42,9,101,False,False
8703,337,2016,42,9,101,True,False
8704,337,2016,42,9,101,False,False
8705,337,2016,42,9,101,False,False
8706,337,2016,42,9,101,True,False
8707,337,2016,42,9,101,True,False
8708,337,2016,42,9,101,False,True
8709,316,2016,42,9,0,False,True
8710,236,2016,42,9,0,False,True
8713,12,2016,42,10,0,False,True
8719,6,2016,42,11,0,False,True
8723,339,2016,42,11,150,False,False
8724,339,2016,42,11,150,False,False
8726,339,2016,42,11,150,False,False
8727,339,2016,42,11,150,False,False
8745,257,2016,42,12,0,False,True
8762,364,2016,42,12,0,True,False
8780,149,2016,42,13,0,False,True
8785,342,2016,42,14,125,False,False
8786,342,2016,42,14,125,False,False
8787,342,2016,42,14,125,False,False
8788,342,2016,42,14,125,True,False
8789,342,2016,42,14,125,True,False
8790,249,2016,42,14,0,False,True
8791,342,2016,42,14,125,True,False
8792,342,2016,42,14,125,True,True
8793,342,2016,42,14,125,False,False
8794,342,2016,42,14,125,False,False
8795,342,2016,42,14,125,True,False
8796,342,2016,42,14,125,False,False
8797,342,2016,42,14,125,True,False
8798,342,2016,42,14,125,False,False
8799,342,2016,42,14,125,True,False
8800,435,2016,42,14,0,False,True
8801,342,2016,42,14,125,False,False
8802,18,2016,42,15,0,False,True
8804,115,2016,42,15,0,False,True
8805,24,2016,42,15,0,False,True
8806,24,2016,42,15,0,False,True
8807,198,2016,42,15,0,False,True
8808,198,2016,42,15,0,False,True
8809,198,2016,42,15,0,False,True
8810,198,2016,42,15,0,False,True
8811,198,2016,42,15,0,False,True
8812,198,2016,42,15,0,False,True
8813,198,2016,42,15,0,False,True
8814,198,2016,42,15,0,False,True
8815,27,2016,42,15,0,False,True
8816,198,2016,42,15,0,False,True
8817,198,2016,42,15,0,False,True
8818,198,2016,42,15,0,False,True
8819,27,2016,42,15,0,False,True
8820,198,2016,42,15,0,False,True
8821,198,2016,42,15,0,False,True
8822,198,2016,42,15,0,False,True
8823,198,2016,42,15,0,False,True
8824,198,2016,42,15,0,False,True
8825,375,2016,42,15,0,False,True
8826,27,2016,43,16,0,False,True
8827,181,2016,43,16,0,False,True
8828,181,2016,43,16,0,False,True
8829,181,2016,43,16,0,False,True
8830,181,2016,43,16,0,False,True
8831,181,2016,43,16,0,False,True
8832,181,2016,43,16,0,False,True
8833,181,2016,43,16,0,False,True
8834,181,2016,43,16,0,False,True
8835,181,2016,43,16,0,False,True
8836,181,2016,43,16,0,False,True
8837,181,2016,43,16,0,False,True
8838,181,2016,43,16,0,False,True
8839,181,2016,43,16,0,False,True
8840,181,2016,43,16,0,False,True
8841,181,2016,43,16,0,False,True
8842,181,2016,43,16,0,False,True
8845,14,2016,43,16,0,False,True
8846,19,2016,43,16,0,False,True
8847,30,2016,43,16,0,False,True
8848,47,2016,43,16,0,False,True
8849,31,2016,43,16,0,False,True
8850,47,2016,43,16,0,False,True
8851,247,2016,43,16,0,False,True
8852,247,2016,43,16,0,False,True
8853,244,2016,43,16,0,False,True
8854,247,2016,43,16,0,False,True
8856,243,2016,43,16,0,False,True
8858,67,2016,43,17,0,False,True
8859,68,2016,43,17,0,False,True
8860,161,2016,43,17,0,False,True
8861,161,2016,43,17,0,False,True
8862,161,2016,43,17,0,False,True
8863,17,2016,43,17,0,False,True
8864,22,2016,43,17,0,False,True
8865,154,2016,43,17,0,False,True
8866,58,2016,43,17,0,False,True
8867,62,2016,43,17,0,False,True
8868,30,2016,43,17,0,False,True
8869,95,2016,43,17,0,False,True
8870,224,2016,43,17,0,False,True
8871,180,2016,43,17,0,False,True
8872,224,2016,43,17,0,False,True
8873,224,2016,43,17,0,False,True
8874,224,2016,43,17,0,False,True
8875,109,2016,43,17,0,False,True
8876,0,2016,43,18,0,False,True
8877,47,2016,43,18,0,False,True
8878,71,2016,43,18,0,False,True
8879,71,2016,43,18,0,False,True
8880,71,2016,43,18,0,False,True
8881,71,2016,43,18,0,False,True
8882,18,2016,43,18,0,False,True
8883,71,2016,43,18,0,False,True
8884,41,2016,43,18,0,False,True
8885,22,2016,43,18,0,False,True
8886,14,2016,43,18,0,False,True
8887,18,2016,43,18,0,False,True
8889,91,2016,43,18,0,False,True
8890,132,2016,43,18,0,False,True
8891,116,2016,43,18,0,False,True
8892,132,2016,43,18,0,False,True
8893,63,2016,43,18,0,False,True
8894,111,2016,43,18,0,False,True
8896,2,2016,43,19,0,False,True
8897,127,2016,43,19,0,False,True
8898,127,2016,43,19,0,False,True
8899,15,2016,43,19,0,False,True
8900,23,2016,43,19,0,False,True
8901,23,2016,43,19,0,False,True
8902,211,2016,43,19,0,False,True
8903,123,2016,43,19,0,True,True
8908,127,2016,43,19,0,False,True
8909,20,2016,43,19,0,False,True
8912,145,2016,43,19,0,False,True
8913,123,2016,43,19,0,False,True
8914,99,2016,43,20,0,False,True
8916,113,2016,43,20,0,False,True
8934,130,2016,43,21,0,False,True
8935,111,2016,43,21,0,False,True
8936,70,2016,43,21,0,False,True
8938,130,2016,43,21,0,False,True
8939,131,2016,43,21,0,False,True
8940,8,2016,43,21,0,False,False
8941,135,2016,43,21,0,False,True
8942,124,2016,43,21,0,False,True
8943,110,2016,43,21,0,False,True
8944,135,2016,43,21,0,False,True
8945,24,2016,43,21,0,False,True
8946,179,2016,43,21,0,False,True
8947,27,2016,43,21,0,False,True
8948,130,2016,43,21,0,False,True
8949,173,2016,43,21,0,False,True
8950,78,2016,43,21,0,False,True
8951,164,2016,43,21,0,False,True
8953,73,2016,43,21,0,False,True
8955,319,2016,43,21,0,False,True
8956,314,2016,43,21,0,False,True
8959,138,2016,43,22,0,False,True
8960,141,2016,43,22,0,False,True
8961,178,2016,43,22,0,False,True
8962,178,2016,43,22,0,False,True
8963,178,2016,43,22,0,False,True
8964,178,2016,43,22,0,False,True
8966,138,2016,43,22,0,False,True
8967,135,2016,43,22,0,False,True
8968,135,2016,43,22,0,False,True
8969,135,2016,43,22,0,False,True
8970,17,2016,43,22,0,False,True
8971,17,2016,43,22,0,False,True
8973,135,2016,43,22,0,False,True
8974,135,2016,43,22,0,False,True
8975,141,2016,43,22,0,False,True
8976,178,2016,43,22,0,False,True
8977,17,2016,43,22,0,False,True
8978,135,2016,43,22,0,False,True
8979,135,2016,43,22,0,False,True
8980,141,2016,43,22,0,False,True
8982,178,2016,43,22,0,False,True
8983,178,2016,43,22,0,False,True
8984,178,2016,43,22,0,False,True
8985,178,2016,43,22,0,False,True
8987,17,2016,43,22,0,False,True
8989,135,2016,43,22,0,False,True
8990,138,2016,43,22,0,False,True
8991,138,2016,43,22,0,False,True
8992,178,2016,43,22,0,False,True
8993,178,2016,43,22,0,False,True
8994,178,2016,43,22,0,False,True
8995,178,2016,43,22,0,False,True
8998,135,2016,43,22,0,False,True
8999,141,2016,43,22,0,False,True
9000,178,2016,43,22,0,False,True
9008,17,2016,43,22,0,False,True
9009,138,2016,43,22,0,False,True
9010,135,2016,43,22,0,False,True
9011,135,2016,43,22,0,False,True
9012,178,2016,43,22,0,False,True
9013,114,2016,43,22,0,False,True
9014,119,2016,43,22,0,False,True
9015,167,2016,43,22,0,False,True
9016,18,2016,44,23,0,False,True
9017,39,2016,44,23,0,False,True
9018,59,2016,44,23,0,False,True
9019,203,2016,44,23,0,False,True
9020,151,2016,44,23,0,False,True
9021,89,2016,44,23,0,False,True
9022,133,2016,44,23,0,False,True
9023,133,2016,44,23,0,False,True
9024,87,2016,44,23,0,False,True
9025,76,2016,44,23,0,False,True
9027,35,2016,44,24,0,False,True
9028,63,2016,44,24,0,False,True
9029,29,2016,44,24,0,False,True
9030,29,2016,44,24,0,False,True
9031,28,2016,44,24,0,False,True
9032,31,2016,44,24,0,False,True
9033,40,2016,44,24,0,False,True
9034,50,2016,44,24,0,False,True
9035,180,2016,44,24,0,False,True
9036,66,2016,44,24,0,False,True
9037,66,2016,44,24,0,False,True
9038,176,2016,44,24,0,False,True
9039,65,2016,44,24,0,False,True
9040,86,2016,44,24,0,False,True
9041,71,2016,44,24,0,False,True
9042,72,2016,44,24,0,False,True
9043,71,2016,44,24,0,False,True
9044,65,2016,44,24,0,False,True
9045,43,2016,44,24,0,False,True
9046,8,2016,44,25,0,False,True
9048,8,2016,44,25,0,False,True
9050,20,2016,44,25,0,False,True
9051,70,2016,44,25,0,False,True
9052,51,2016,44,25,0,False,True
9053,86,2016,44,25,0,False,True
9054,138,2016,44,25,0,False,True
9056,0,2016,44,26,0,False,True
9057,42,2016,44,26,0,False,True
9058,65,2016,44,26,0,False,True
9059,153,2016,44,26,0,False,True
9060,78,2016,44,26,0,False,True
9061,213,2016,44,26,0,False,True
9062,79,2016,44,26,0,False,True
9063,43,2016,44,26,0,False,True
9064,213,2016,44,26,0,False,True
9065,188,2016,44,26,0,False,True
9066,79,2016,44,26,0,False,True
9067,54,2016,44,26,0,False,True
